testsuite,classname,name,priority,cve_number,failure_message
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-0647,MEDIUM,2016-0647,mysql: unspecified vulnerability in subcomponent: Server: FTS (CPU April 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-0648,MEDIUM,2016-0648,mysql: unspecified vulnerability in subcomponent: Server: PS (CPU April 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-0649,MEDIUM,2016-0649,mysql: unspecified vulnerability in subcomponent: Server: PS (CPU April 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-0650,MEDIUM,2016-0650,mysql: unspecified vulnerability in subcomponent: Server: Replication (CPU April 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-0666,MEDIUM,2016-0666,mysql: unspecified vulnerability in subcomponent: Server: Security: Privileges (CPU April 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-2047,MEDIUM,2016-2047,mysql: ssl-validate-cert incorrect hostname check
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-3477,MEDIUM,2016-3477,mysql: unspecified vulnerability in subcomponent: Server: Parser (CPU July 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-3492,MEDIUM,2016-3492,mysql: unspecified vulnerability in subcomponent: Server: Optimizer (CPU October 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-3521,MEDIUM,2016-3521,mysql: unspecified vulnerability in subcomponent: Server: Types (CPU July 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-3615,MEDIUM,2016-3615,mysql: unspecified vulnerability in subcomponent: Server: DML (CPU July 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-5440,MEDIUM,2016-5440,mysql: unspecified vulnerability in subcomponent: Server: RBR (CPU July 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-5584,MEDIUM,2016-5584,mysql: unspecified vulnerability in subcomponent: Server: Security: Encryption (CPU October 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-5612,MEDIUM,2016-5612,mysql: unspecified vulnerability in subcomponent: Server: DML (CPU October 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-5624,MEDIUM,2016-5624,mysql: unspecified vulnerability in subcomponent: Server: DML (CPU October 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-5626,MEDIUM,2016-5626,mysql: unspecified vulnerability in subcomponent: Server: GIS (CPU October 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-5629,MEDIUM,2016-5629,mysql: unspecified vulnerability in subcomponent: Server: Federated (CPU October 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-6662,MEDIUM,2016-6662,"mysql: general_log can write to configuration files, leading to privilege escalation (CPU Oct 2016)"
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-6663,MEDIUM,2016-6663,mysql: race condition while setting stats during MyISAM table repair (CPU Oct 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-6664,MEDIUM,2016-6664,mysql: insecure error log file handling in mysqld_safe (CPU Oct 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-7440,MEDIUM,2016-7440,yaSSL: AES key leak via cache-bank timing side channel attack
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-8283,MEDIUM,2016-8283,mysql: unspecified vulnerability in subcomponent: Server: Types (CPU October 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-10268,MEDIUM,2017-10268,mysql: Server: Replication unspecified vulnerability (CPU Oct 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-10378,MEDIUM,2017-10378,mysql: Server: Optimizer unspecified vulnerability (CPU Oct 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-10379,MEDIUM,2017-10379,mysql: Client programs unspecified vulnerability (CPU Oct 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-10384,MEDIUM,2017-10384,mysql: Server: DDL unspecified vulnerability (CPU Oct 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3238,MEDIUM,2017-3238,mysql: Server: Optimizer unspecified vulnerability (CPU Jan 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3243,MEDIUM,2017-3243,mysql: Server: Charsets unspecified vulnerability (CPU Jan 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3244,MEDIUM,2017-3244,mysql: Server: DML unspecified vulnerability (CPU Jan 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3258,MEDIUM,2017-3258,mysql: Server: DDL unspecified vulnerability (CPU Jan 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3265,MEDIUM,2017-3265,mysql: unsafe chmod/chown use in init script (CPU Jan 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3291,MEDIUM,2017-3291,mysql: unrestricted mysqld_safe's ledir (CPU Jan 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3305,MEDIUM,2017-3305,mysql: incorrect enforcement of ssl-mode=REQUIRED in MySQL 5.5 and 5.6
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3308,MEDIUM,2017-3308,mysql: Server: DML unspecified vulnerability (CPU Apr 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3309,MEDIUM,2017-3309,mysql: Server: Optimizer unspecified vulnerability (CPU Apr 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3312,MEDIUM,2017-3312,"mysql: insecure error log file handling in mysqld_safe, incomplete CVE-2016-6664 fix (CPU Jan 2017)"
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3313,MEDIUM,2017-3313,mysql: Server: MyISAM unspecified vulnerability (CPU Jan 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3317,MEDIUM,2017-3317,mysql: Logging unspecified vulnerability (CPU Jan 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3318,MEDIUM,2017-3318,mysql: Server: Error Handling unspecified vulnerability (CPU Jan 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3329,MEDIUM,2017-3329,mysql: Server: Thread Pooling unspecified vulnerability (CPU Apr 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3453,MEDIUM,2017-3453,mysql: Server: Optimizer unspecified vulnerability (CPU Apr 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3456,MEDIUM,2017-3456,mysql: Server: DML unspecified vulnerability (CPU Apr 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3461,MEDIUM,2017-3461,mysql: Server: Security: Privileges unspecified vulnerability (CPU Apr 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3462,MEDIUM,2017-3462,mysql: Server: Security: Privileges unspecified vulnerability (CPU Apr 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3463,MEDIUM,2017-3463,mysql: Server: Security: Privileges unspecified vulnerability (CPU Apr 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3464,MEDIUM,2017-3464,mysql: Server: DDL unspecified vulnerability (CPU Apr 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3600,MEDIUM,2017-3600,"mariadb, mysql: Incorrect input validation allowing code execution via mysqldump"
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3635,MEDIUM,2017-3635,mysql: C API unspecified vulnerability (CPU Jul 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3636,MEDIUM,2017-3636,mysql: Client programs unspecified vulnerability (CPU Jul 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3641,MEDIUM,2017-3641,mysql: Server: DML unspecified vulnerability (CPU Jul 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3648,MEDIUM,2017-3648,mysql: Server: Charsets unspecified vulnerability (CPU Jul 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3651,MEDIUM,2017-3651,mysql: Client mysqldump unspecified vulnerability (CPU Jul 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3652,MEDIUM,2017-3652,mysql: Server: DDL unspecified vulnerability (CPU Jul 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3653,MEDIUM,2017-3653,mysql: Server: DDL unspecified vulnerability (CPU Jul 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-2562,MEDIUM,2018-2562,mysql: Server: Partition unspecified vulnerability (CPU Jan 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-2622,MEDIUM,2018-2622,mysql: Server: DDL unspecified vulnerability (CPU Jan 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-2640,MEDIUM,2018-2640,mysql: Server: Optimizer unspecified vulnerability (CPU Jan 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-2665,MEDIUM,2018-2665,mysql: Server: Optimizer unspecified vulnerability (CPU Jan 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-2668,MEDIUM,2018-2668,mysql: Server: Optimizer unspecified vulnerability (CPU Jan 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-2755,MEDIUM,2018-2755,mysql: Server: Replication unspecified vulnerability (CPU Apr 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-2761,MEDIUM,2018-2761,mysql: Client programs unspecified vulnerability (CPU Apr 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-2767,MEDIUM,2018-2767,mysql: use of SSL/TLS not enforced in libmysqld (Return of BACKRONYM)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-2771,MEDIUM,2018-2771,mysql: Server: Locking unspecified vulnerability (CPU Apr 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-2773,MEDIUM,2018-2773,mysql: pid file can be created in a world-writeable directory (CPU Apr 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-2781,MEDIUM,2018-2781,mysql: Server: Optimizer unspecified vulnerability (CPU Apr 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-2813,MEDIUM,2018-2813,mysql: Server: DDL unspecified vulnerability (CPU Apr 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-2817,MEDIUM,2018-2817,mysql: Server: DDL unspecified vulnerability (CPU Apr 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-2818,MEDIUM,2018-2818,mysql: Server: Security: Privileges unspecified vulnerability (CPU Apr 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-2819,MEDIUM,2018-2819,mysql: InnoDB unspecified vulnerability (CPU Apr 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-3058,MEDIUM,2018-3058,mysql: MyISAM unspecified vulnerability (CPU Jul 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-3063,MEDIUM,2018-3063,mysql: Server: Security: Privileges unspecified vulnerability (CPU Jul 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-3066,MEDIUM,2018-3066,mysql: Server: Options unspecified vulnerability (CPU Jul 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-3070,MEDIUM,2018-3070,mysql: Client mysqldump unspecified vulnerability (CPU Jul 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-3081,MEDIUM,2018-3081,mysql: Client programs unspecified vulnerability (CPU Jul 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-3133,MEDIUM,2018-3133,mysql: Server: Parser unspecified vulnerability (CPU Oct 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-3174,MEDIUM,2018-3174,mysql: Init script calling kill with root privileges using pid from pidfile owned by mysql user (CPU Oct 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2018-3282,MEDIUM,2018-3282,mysql: Server: Storage Engines unspecified vulnerability (CPU Oct 2018)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5.47-0ubuntu0.14.04.1,[LOW] CVE-2017-3302,LOW,2017-3302,mysql: prepared statement handle use-after-free after disconnect
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-0640,MEDIUM,2016-0640,mysql: unspecified vulnerability in subcomponent: Server: DML (CPU April 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-0641,MEDIUM,2016-0641,mysql: unspecified vulnerability in subcomponent: Server: MyISAM (CPU April 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-0642,MEDIUM,2016-0642,mysql: unspecified vulnerability in subcomponent: Server: Federated (CPU April 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-0643,MEDIUM,2016-0643,mysql: unspecified vulnerability in subcomponent: Server: DML (CPU April 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-0644,MEDIUM,2016-0644,mysql: unspecified vulnerability in subcomponent: Server: DDL (CPU April 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-0646,MEDIUM,2016-0646,mysql: unspecified vulnerability in subcomponent: Server: DML (CPU April 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-0647,MEDIUM,2016-0647,mysql: unspecified vulnerability in subcomponent: Server: FTS (CPU April 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-0648,MEDIUM,2016-0648,mysql: unspecified vulnerability in subcomponent: Server: PS (CPU April 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-0649,MEDIUM,2016-0649,mysql: unspecified vulnerability in subcomponent: Server: PS (CPU April 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-0650,MEDIUM,2016-0650,mysql: unspecified vulnerability in subcomponent: Server: Replication (CPU April 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-0666,MEDIUM,2016-0666,mysql: unspecified vulnerability in subcomponent: Server: Security: Privileges (CPU April 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-2047,MEDIUM,2016-2047,mysql: ssl-validate-cert incorrect hostname check
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-3477,MEDIUM,2016-3477,mysql: unspecified vulnerability in subcomponent: Server: Parser (CPU July 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-3492,MEDIUM,2016-3492,mysql: unspecified vulnerability in subcomponent: Server: Optimizer (CPU October 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-3521,MEDIUM,2016-3521,mysql: unspecified vulnerability in subcomponent: Server: Types (CPU July 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-3615,MEDIUM,2016-3615,mysql: unspecified vulnerability in subcomponent: Server: DML (CPU July 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-5440,MEDIUM,2016-5440,mysql: unspecified vulnerability in subcomponent: Server: RBR (CPU July 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-5584,MEDIUM,2016-5584,mysql: unspecified vulnerability in subcomponent: Server: Security: Encryption (CPU October 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-5612,MEDIUM,2016-5612,mysql: unspecified vulnerability in subcomponent: Server: DML (CPU October 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-5624,MEDIUM,2016-5624,mysql: unspecified vulnerability in subcomponent: Server: DML (CPU October 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-5626,MEDIUM,2016-5626,mysql: unspecified vulnerability in subcomponent: Server: GIS (CPU October 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-5629,MEDIUM,2016-5629,mysql: unspecified vulnerability in subcomponent: Server: Federated (CPU October 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-6662,MEDIUM,2016-6662,"mysql: general_log can write to configuration files, leading to privilege escalation (CPU Oct 2016)"
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-6663,MEDIUM,2016-6663,mysql: race condition while setting stats during MyISAM table repair (CPU Oct 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-6664,MEDIUM,2016-6664,mysql: insecure error log file handling in mysqld_safe (CPU Oct 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-7440,MEDIUM,2016-7440,yaSSL: AES key leak via cache-bank timing side channel attack
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2016-8283,MEDIUM,2016-8283,mysql: unspecified vulnerability in subcomponent: Server: Types (CPU October 2016)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-10268,MEDIUM,2017-10268,mysql: Server: Replication unspecified vulnerability (CPU Oct 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-10378,MEDIUM,2017-10378,mysql: Server: Optimizer unspecified vulnerability (CPU Oct 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-10379,MEDIUM,2017-10379,mysql: Client programs unspecified vulnerability (CPU Oct 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-10384,MEDIUM,2017-10384,mysql: Server: DDL unspecified vulnerability (CPU Oct 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3238,MEDIUM,2017-3238,mysql: Server: Optimizer unspecified vulnerability (CPU Jan 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3243,MEDIUM,2017-3243,mysql: Server: Charsets unspecified vulnerability (CPU Jan 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3244,MEDIUM,2017-3244,mysql: Server: DML unspecified vulnerability (CPU Jan 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3258,MEDIUM,2017-3258,mysql: Server: DDL unspecified vulnerability (CPU Jan 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3265,MEDIUM,2017-3265,mysql: unsafe chmod/chown use in init script (CPU Jan 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3291,MEDIUM,2017-3291,mysql: unrestricted mysqld_safe's ledir (CPU Jan 2017)
hackersploit/bwapp-docker (ubuntu 14.04),mysql-server-5.5-5.5.47-0ubuntu0.14.04.1,[MEDIUM] CVE-2017-3305,MEDIUM,2017-3305,mysql: incorrect enforcement of ssl-mode=REQUIRED in MySQL 5.5 and 5.6
